"","Order.Date","Ship.Date","date.var","Year","Month","Ship.Mode","Customer.Name","Segment","Country","City","State","Postal.Code","Region","Product.ID","Category","Sub.Category","Product.Name","Sales"
"8928",2016-09-27,2016-09-29,2,"2016","Sep","Second Class","Saphhira Shifley","Corporate","United States","Seattle","Washington",98103,"West","OFF-AR-10002067","Office Supplies","Art","Newell 334",99.2
"8929",2016-04-13,2016-04-17,4,"2016","Apr","Standard Class","Frank Preis","Consumer","United States","Huntsville","Texas",77340,"Central","FUR-TA-10000688","Furniture","Tables","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98
"8930",2016-04-13,2016-04-17,4,"2016","Apr","Standard Class","Frank Preis","Consumer","United States","Huntsville","Texas",77340,"Central","FUR-TA-10002530","Furniture","Tables","Iceberg OfficeWorks 42"" Round Tables",211.372
"8931",2016-04-13,2016-04-17,4,"2016","Apr","Standard Class","Frank Preis","Consumer","United States","Huntsville","Texas",77340,"Central","TEC-PH-10001061","Technology","Phones","Apple iPhone 5C",239.976
"8932",2018-12-18,2018-12-24,6,"2018","Dec","Standard Class","Harold Engle","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","FUR-FU-10001057","Furniture","Furnishings","Tensor Track Tree Floor Lamp",99.95
"8933",2018-12-18,2018-12-24,6,"2018","Dec","Standard Class","Harold Engle","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","TEC-AC-10002331","Technology","Accessories","Maxell 74 Minute CDR, 10/Pack",29.34
"8934",2017-03-14,2017-03-19,5,"2017","Mar","Standard Class","Sibella Parks","Corporate","United States","Green Bay","Wisconsin",54302,"Central","FUR-FU-10003724","Furniture","Furnishings","Westinghouse Clip-On Gooseneck Lamps",16.74
"8935",2018-08-27,2018-08-27,0,"2018","Aug","Same Day","Ben Peterman","Corporate","United States","Philadelphia","Pennsylvania",19120,"East","OFF-PA-10000528","Office Supplies","Paper","Xerox 1981",12.672
"8936",2018-08-27,2018-08-27,0,"2018","Aug","Same Day","Ben Peterman","Corporate","United States","Philadelphia","Pennsylvania",19120,"East","TEC-AC-10001908","Technology","Accessories","Logitech Wireless Headset h800",1119.888
"8937",2016-12-17,2016-12-19,2,"2016","Dec","Second Class","Paul Gonzalez","Consumer","United States","Los Angeles","California",90008,"West","OFF-AR-10003903","Office Supplies","Art","Sanford 52201 APSCO Electric Pencil Sharpener",204.85
"8938",2016-12-17,2016-12-19,2,"2016","Dec","Second Class","Paul Gonzalez","Consumer","United States","Los Angeles","California",90008,"West","TEC-PH-10004908","Technology","Phones","Panasonic KX TS3282W Corded phone",135.984
"8939",2016-12-17,2016-12-19,2,"2016","Dec","Second Class","Paul Gonzalez","Consumer","United States","Los Angeles","California",90008,"West","OFF-AR-10001940","Office Supplies","Art","Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4
"8940",2016-12-17,2016-12-19,2,"2016","Dec","Second Class","Paul Gonzalez","Consumer","United States","Los Angeles","California",90008,"West","OFF-BI-10002026","Office Supplies","Binders","Avery Arch Ring Binders",92.96
"8941",2015-08-22,2015-08-24,2,"2015","Aug","Second Class","Jeremy Pistek","Consumer","United States","North Miami","Florida",33161,"South","OFF-SU-10003936","Office Supplies","Supplies","Acme Serrated Blade Letter Opener",7.632
"8942",2017-11-03,2017-11-05,2,"2017","Nov","First Class","Natalie Webber","Consumer","United States","Portland","Oregon",97206,"West","OFF-BI-10002813","Office Supplies","Binders","Avery Reinforcements for Hole-Punch Pages",4.158
"8943",2017-11-03,2017-11-05,2,"2017","Nov","First Class","Natalie Webber","Consumer","United States","Portland","Oregon",97206,"West","TEC-MA-10003337","Technology","Machines","Okidata B401 Printer",179.991
"8944",2018-10-10,2018-10-16,6,"2018","Oct","Standard Class","Scot Wooten","Consumer","United States","Aurora","Illinois",60505,"Central","FUR-CH-10001545","Furniture","Chairs","Hon Comfortask Task/Swivel Chairs",239.358
"8945",2015-12-07,2015-12-08,1,"2015","Dec","First Class","Erica Hernandez","Home Office","United States","San Francisco","California",94109,"West","OFF-PA-10000062","Office Supplies","Paper","Green Bar Computer Printout Paper",164.88
"8946",2015-11-15,2015-11-17,2,"2015","Nov","Second Class","Scott Cohen","Corporate","United States","San Francisco","California",94110,"West","OFF-SU-10001574","Office Supplies","Supplies","Acme Value Line Scissors",10.95
"8947",2018-12-24,2018-12-28,4,"2018","Dec","Standard Class","Nick Crebassa","Corporate","United States","New Bedford","Massachusetts",2740,"East","OFF-PA-10001972","Office Supplies","Paper","Xerox 214",19.44
"8948",2018-12-24,2018-12-28,4,"2018","Dec","Standard Class","Nick Crebassa","Corporate","United States","New Bedford","Massachusetts",2740,"East","OFF-BI-10000201","Office Supplies","Binders","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3
"8949",2015-12-24,2015-12-26,2,"2015","Dec","First Class","Adam Shillingsburg","Consumer","United States","San Diego","California",92037,"West","OFF-AP-10003278","Office Supplies","Appliances","Belkin 7-Outlet SurgeMaster Home Series",13.97
"8950",2018-12-22,2018-12-28,6,"2018","Dec","Standard Class","Jack Lebron","Consumer","United States","Jackson","Tennessee",38301,"South","FUR-TA-10002903","Furniture","Tables","Bevis Round Bullnose 29"" High Table Top",934.956
"8951",2018-12-22,2018-12-28,6,"2018","Dec","Standard Class","Jack Lebron","Consumer","United States","Jackson","Tennessee",38301,"South","TEC-AC-10001013","Technology","Accessories","Logitech ClearChat Comfort/USB Headset H390",46.864
"8952",2018-12-22,2018-12-28,6,"2018","Dec","Standard Class","Jack Lebron","Consumer","United States","Jackson","Tennessee",38301,"South","OFF-ST-10000918","Office Supplies","Storage","Crate-A-Files",26.16
"8953",2018-12-22,2018-12-28,6,"2018","Dec","Standard Class","Jack Lebron","Consumer","United States","Jackson","Tennessee",38301,"South","OFF-AR-10001419","Office Supplies","Art","Newell 325",23.128
"8954",2018-12-22,2018-12-28,6,"2018","Dec","Standard Class","Jack Lebron","Consumer","United States","Jackson","Tennessee",38301,"South","OFF-AP-10003266","Office Supplies","Appliances","Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24
"8955",2015-08-08,2015-08-10,2,"2015","Aug","Second Class","Vivek Gonzalez","Consumer","United States","Jacksonville","Florida",32216,"South","FUR-BO-10000468","Furniture","Bookcases","O'Sullivan 2-Shelf Heavy-Duty Bookcases",155.456
"8956",2015-09-20,2015-09-24,4,"2015","Sep","Standard Class","Henry Goldwyn","Corporate","United States","San Diego","California",92024,"West","OFF-PA-10004610","Office Supplies","Paper","Xerox 1900",8.56
"8957",2018-12-25,2018-12-28,3,"2018","Dec","First Class","Jennifer Halladay","Consumer","United States","Hialeah","Florida",33012,"South","FUR-FU-10004963","Furniture","Furnishings","Eldon 400 Class Desk Accessories, Black Carbon",21
"8958",2018-12-25,2018-12-28,3,"2018","Dec","First Class","Jennifer Halladay","Consumer","United States","Hialeah","Florida",33012,"South","TEC-MA-10004626","Technology","Machines","Lexmark 20R1285 X6650 Wireless All-in-One Printer",120
"8959",2018-11-25,2018-11-30,5,"2018","Nov","Standard Class","Rose O'Brian","Consumer","United States","Houston","Texas",77070,"Central","TEC-PH-10003437","Technology","Phones","Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with",299.96
"8960",2018-11-25,2018-11-30,5,"2018","Nov","Standard Class","Rose O'Brian","Consumer","United States","Houston","Texas",77070,"Central","OFF-AP-10002867","Office Supplies","Appliances","Fellowes Command Center 5-outlet power strip",67.84
"8961",2018-11-25,2018-11-30,5,"2018","Nov","Standard Class","Rose O'Brian","Consumer","United States","Houston","Texas",77070,"Central","FUR-CH-10002126","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs",853.93
"8962",2018-11-25,2018-11-30,5,"2018","Nov","Standard Class","Rose O'Brian","Consumer","United States","Houston","Texas",77070,"Central","OFF-AR-10001761","Office Supplies","Art","Avery Hi-Liter Smear-Safe Highlighters",18.688
"8963",2017-11-05,2017-11-07,2,"2017","Nov","First Class","Liz Willingham","Consumer","United States","Virginia Beach","Virginia",23464,"South","FUR-FU-10004665","Furniture","Furnishings","3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96
"8964",2017-11-05,2017-11-07,2,"2017","Nov","First Class","Liz Willingham","Consumer","United States","Virginia Beach","Virginia",23464,"South","TEC-AC-10000057","Technology","Accessories","Microsoft Natural Ergonomic Keyboard 4000",89.97
"8965",2017-11-05,2017-11-07,2,"2017","Nov","First Class","Liz Willingham","Consumer","United States","Virginia Beach","Virginia",23464,"South","FUR-FU-10003806","Furniture","Furnishings","Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8
"8966",2018-11-06,2018-11-12,6,"2018","Nov","Standard Class","Christopher Conant","Consumer","United States","Houston","Texas",77070,"Central","OFF-BI-10000145","Office Supplies","Binders","Zipper Ring Binder Pockets",1.248
"8967",2017-11-03,2017-11-07,4,"2017","Nov","Standard Class","Julie Prescott","Home Office","United States","Philadelphia","Pennsylvania",19120,"East","TEC-AC-10000892","Technology","Accessories","NETGEAR N750 Dual Band Wi-Fi Gigabit Router",72
"8968",2017-11-03,2017-11-07,4,"2017","Nov","Standard Class","Julie Prescott","Home Office","United States","Philadelphia","Pennsylvania",19120,"East","FUR-CH-10004886","Furniture","Chairs","Bevis Steel Folding Chairs",470.155
"8969",2015-12-30,2016-01-01,2,"2016","Jan","First Class","Dorothy Dickinson","Consumer","United States","Memphis","Tennessee",38109,"South","OFF-ST-10002554","Office Supplies","Storage","Tennsco Industrial Shelving",39.128
"8970",2018-12-02,2018-12-07,5,"2018","Dec","Standard Class","Erin Smith","Corporate","United States","Lakewood","Ohio",44107,"East","OFF-AR-10001662","Office Supplies","Art","Rogers Handheld Barrel Pencil Sharpener",19.728
"8971",2018-12-02,2018-12-07,5,"2018","Dec","Standard Class","Erin Smith","Corporate","United States","Lakewood","Ohio",44107,"East","TEC-PH-10004531","Technology","Phones","AT&T CL2909",151.188
"8972",2018-03-24,2018-03-28,4,"2018","Mar","Standard Class","Mark Van Huff","Consumer","United States","New York City","New York",10011,"East","FUR-CH-10000665","Furniture","Chairs","Global Airflow Leather Mesh Back Chair, Black",271.764
"8973",2015-11-19,2015-11-21,2,"2015","Nov","First Class","Ruben Dartt","Consumer","United States","Philadelphia","Pennsylvania",19120,"East","TEC-AC-10003023","Technology","Accessories","Logitech G105 Gaming Keyboard",47.496
"8974",2018-04-25,2018-04-27,2,"2018","Apr","Second Class","Rob Lucas","Consumer","United States","Los Angeles","California",90008,"West","FUR-BO-10004709","Furniture","Bookcases","Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981
"8975",2018-11-23,2018-11-26,3,"2018","Nov","First Class","Jennifer Patt","Corporate","United States","Dallas","Texas",75220,"Central","OFF-PA-10000477","Office Supplies","Paper","Xerox 22",36.288
"8976",2018-11-23,2018-11-26,3,"2018","Nov","First Class","Jennifer Patt","Corporate","United States","Dallas","Texas",75220,"Central","OFF-PA-10002923","Office Supplies","Paper","Xerox 1942",78.304
"8977",2018-11-23,2018-11-26,3,"2018","Nov","First Class","Jennifer Patt","Corporate","United States","Dallas","Texas",75220,"Central","FUR-TA-10003008","Furniture","Tables","Lesro Round Back Collection Coffee Table, End Table",127.785
"8978",2018-11-23,2018-11-26,3,"2018","Nov","First Class","Jennifer Patt","Corporate","United States","Dallas","Texas",75220,"Central","OFF-BI-10003707","Office Supplies","Binders","Aluminum Screw Posts",6.104
"8979",2015-11-03,2015-11-05,2,"2015","Nov","Second Class","Denise Monton","Corporate","United States","Orange","New Jersey",7050,"East","OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders",5.76
"8980",2016-10-19,2016-10-24,5,"2016","Oct","Second Class","Cari Schnelling","Consumer","United States","Dallas","Texas",75220,"Central","OFF-BI-10000404","Office Supplies","Binders","Avery Printable Repositionable Plastic Tabs",1.72
"8981",2015-02-06,2015-02-10,4,"2015","Feb","Second Class","Delfina Latchford","Consumer","United States","Romeoville","Illinois",60441,"Central","OFF-BI-10001196","Office Supplies","Binders","Avery Flip-Chart Easel Binder, Black",8.952
"8982",2017-03-06,2017-03-12,6,"2017","Mar","Standard Class","Lena Cacioppo","Consumer","United States","Chicago","Illinois",60623,"Central","OFF-AP-10001626","Office Supplies","Appliances","Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334
"8983",2017-03-06,2017-03-12,6,"2017","Mar","Standard Class","Lena Cacioppo","Consumer","United States","Chicago","Illinois",60623,"Central","OFF-BI-10004656","Office Supplies","Binders","Peel & Stick Add-On Corner Pockets",1.728
"8984",2017-03-06,2017-03-12,6,"2017","Mar","Standard Class","Lena Cacioppo","Consumer","United States","Chicago","Illinois",60623,"Central","FUR-FU-10003773","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets",159.04
"8985",2017-03-06,2017-03-12,6,"2017","Mar","Standard Class","Lena Cacioppo","Consumer","United States","Chicago","Illinois",60623,"Central","FUR-TA-10000849","Furniture","Tables","Bevis Rectangular Conference Tables",145.98
"8986",2016-12-03,2016-12-07,4,"2016","Dec","Standard Class","Jack Garza","Consumer","United States","Jacksonville","North Carolina",28540,"South","FUR-FU-10000222","Furniture","Furnishings","Seth Thomas 16"" Steel Case Clock",77.952
"8987",2016-12-03,2016-12-07,4,"2016","Dec","Standard Class","Jack Garza","Consumer","United States","Jacksonville","North Carolina",28540,"South","OFF-BI-10001718","Office Supplies","Binders","GBC DocuBind P50 Personal Binding Machine",95.97
"8988",2016-12-03,2016-12-07,4,"2016","Dec","Standard Class","Jack Garza","Consumer","United States","Jacksonville","North Carolina",28540,"South","TEC-PH-10001700","Technology","Phones","Panasonic KX-TG6844B Expandable Digital Cordless Telephone",105.584
"8989",2016-12-03,2016-12-07,4,"2016","Dec","Standard Class","Jack Garza","Consumer","United States","Jacksonville","North Carolina",28540,"South","OFF-AR-10004078","Office Supplies","Art","Newell 312",9.344
"8990",2016-12-24,2016-12-30,6,"2016","Dec","Standard Class","Harry Marie","Corporate","United States","Springfield","Missouri",65807,"Central","FUR-FU-10003026","Furniture","Furnishings","Eldon Regeneration Recycled Desk Accessories, Black",9.68
"8991",2016-12-24,2016-12-30,6,"2016","Dec","Standard Class","Harry Marie","Corporate","United States","Springfield","Missouri",65807,"Central","TEC-CO-10003763","Technology","Copiers","Canon PC1060 Personal Laser Copier",4899.93
"8992",2018-10-01,2018-10-06,5,"2018","Oct","Standard Class","Tanja Norvell","Home Office","United States","San Francisco","California",94110,"West","TEC-AC-10004708","Technology","Accessories","Sony 32GB Class 10 Micro SDHC R40 Memory Card",104.75
"8993",2018-10-16,2018-10-21,5,"2018","Oct","Standard Class","Victoria Pisteka","Corporate","United States","Columbia","Tennessee",38401,"South","TEC-AC-10003499","Technology","Accessories","Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive",18.528
"8994",2018-10-16,2018-10-21,5,"2018","Oct","Standard Class","Victoria Pisteka","Corporate","United States","Columbia","Tennessee",38401,"South","FUR-TA-10001950","Furniture","Tables","Balt Solid Wood Round Tables",1875.258
"8995",2015-08-15,2015-08-17,2,"2015","Aug","First Class","Christine Sundaresam","Consumer","United States","Hollywood","Florida",33021,"South","OFF-PA-10000312","Office Supplies","Paper","Xerox 1955",91.36
"8996",2015-08-15,2015-08-17,2,"2015","Aug","First Class","Christine Sundaresam","Consumer","United States","Hollywood","Florida",33021,"South","OFF-AP-10004708","Office Supplies","Appliances","Fellowes Superior 10 Outlet Split Surge Protector",152.24
"8997",2018-11-11,2018-11-13,2,"2018","Nov","First Class","Patrick Gardner","Consumer","United States","Dallas","Texas",75081,"Central","TEC-PH-10004531","Technology","Phones","OtterBox Commuter Series Case - iPhone 5 & 5s",35.184
"8998",2018-03-20,2018-03-20,0,"2018","Mar","Same Day","Harry Greene","Consumer","United States","Houston","Texas",77041,"Central","OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper",56.704
"8999",2018-03-20,2018-03-20,0,"2018","Mar","Same Day","Harry Greene","Consumer","United States","Houston","Texas",77041,"Central","OFF-PA-10002377","Office Supplies","Paper","Xerox 1916",274.064
"9000",2018-05-13,2018-05-17,4,"2018","May","Standard Class","Mick Hernandez","Home Office","United States","Philadelphia","Pennsylvania",19140,"East","FUR-CH-10001482","Furniture","Chairs","Office Star - Mesh Screen back chair with Vinyl seat",458.43
"9001",2015-06-22,2015-06-22,0,"2015","Jun","Same Day","Toby Braunhardt","Consumer","United States","Phoenix","Arizona",85023,"West","OFF-BI-10001553","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal",8.226
"9002",2015-12-02,2015-12-09,7,"2015","Dec","Standard Class","Elizabeth Moffitt","Corporate","United States","Sandy Springs","Georgia",30328,"South","TEC-AC-10000199","Technology","Accessories","Kingston Digital DataTraveler 8GB USB 2.0",5.95
"9003",2015-12-02,2015-12-09,7,"2015","Dec","Standard Class","Elizabeth Moffitt","Corporate","United States","Sandy Springs","Georgia",30328,"South","OFF-PA-10002195","Office Supplies","Paper","RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24
"9004",2016-04-05,2016-04-06,1,"2016","Apr","Same Day","Jennifer Ferguson","Consumer","United States","Spokane","Washington",99207,"West","TEC-AC-10001767","Technology","Accessories","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",239.94
"9005",2016-04-05,2016-04-06,1,"2016","Apr","Same Day","Jennifer Ferguson","Consumer","United States","Spokane","Washington",99207,"West","OFF-AR-10002467","Office Supplies","Art","Dixon Ticonderoga Pencils",23.84
"9006",2018-11-18,2018-11-18,0,"2018","Nov","Same Day","Nona Balk","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","OFF-ST-10001321","Office Supplies","Storage","Decoflex Hanging Personal Folder File, Blue",92.52
"9007",2018-11-18,2018-11-18,0,"2018","Nov","Same Day","Nona Balk","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","OFF-ST-10000777","Office Supplies","Storage","Companion Letter/Legal File, Black",37.76
"9008",2018-11-18,2018-11-18,0,"2018","Nov","Same Day","Nona Balk","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","OFF-LA-10003720","Office Supplies","Labels","Avery 487",7.38
"9009",2018-11-18,2018-11-18,0,"2018","Nov","Same Day","Nona Balk","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","FUR-FU-10000206","Furniture","Furnishings","GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82
"9010",2018-07-12,2018-07-18,6,"2018","Jul","Standard Class","Cari Schnelling","Consumer","United States","Fairfield","Ohio",45014,"East","OFF-PA-10000791","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816
"9011",2018-05-19,2018-05-23,4,"2018","May","Standard Class","Neil Ducich","Corporate","United States","Huntsville","Alabama",35810,"South","OFF-BI-10001787","Office Supplies","Binders","Wilson Jones Four-Pocket Poly Binders",26.16
"9012",2016-12-20,2016-12-21,1,"2016","Dec","First Class","Emily Ducich","Home Office","United States","Houston","Texas",77036,"Central","TEC-AC-10004353","Technology","Accessories","Hypercom P1300 Pinpad",100.8
"9013",2017-02-21,2017-02-22,1,"2017","Feb","First Class","Erin Ashbrook","Corporate","United States","New York City","New York",10011,"East","FUR-FU-10001861","Furniture","Furnishings","Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8
"9014",2018-03-18,2018-03-22,4,"2018","Mar","Standard Class","Barry Pond","Corporate","United States","Los Angeles","California",90008,"West","OFF-AR-10002766","Office Supplies","Art","Prang Drawing Pencil Set",13.9
"9015",2018-03-18,2018-03-22,4,"2018","Mar","Standard Class","Barry Pond","Corporate","United States","Los Angeles","California",90008,"West","OFF-EN-10003072","Office Supplies","Envelopes","Peel & Seel Envelopes",19.4
"9016",2017-12-17,2017-12-23,6,"2017","Dec","Standard Class","Noel Staavos","Corporate","United States","Carlsbad","New Mexico",88220,"West","OFF-BI-10001636","Office Supplies","Binders","Ibico Plastic and Wire Spiral Binding Combs",13.488
"9017",2017-12-17,2017-12-23,6,"2017","Dec","Standard Class","Noel Staavos","Corporate","United States","Carlsbad","New Mexico",88220,"West","OFF-BI-10000948","Office Supplies","Binders","GBC Laser Imprintable Binding System Covers, Desert Sand",11.416
"9018",2017-03-26,2017-03-28,2,"2017","Mar","Second Class","Mark Van Huff","Consumer","United States","Pocatello","Idaho",83201,"West","OFF-PA-10001838","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64
"9019",2017-03-26,2017-03-28,2,"2017","Mar","Second Class","Mark Van Huff","Consumer","United States","Pocatello","Idaho",83201,"West","OFF-BI-10002215","Office Supplies","Binders","Wilson Jones Hanging View Binder, White, 1""",17.04
"9020",2015-12-16,2015-12-18,2,"2015","Dec","Second Class","Laurel Elliston","Consumer","United States","Springfield","Virginia",22153,"South","TEC-AC-10001314","Technology","Accessories","Case Logic 2.4GHz Wireless Keyboard",99.98
"9021",2015-12-16,2015-12-18,2,"2015","Dec","Second Class","Laurel Elliston","Consumer","United States","Springfield","Virginia",22153,"South","FUR-FU-10002268","Furniture","Furnishings","Ultra Door Push Plate",29.46
"9022",2016-11-15,2016-11-20,5,"2016","Nov","Standard Class","Victoria Pisteka","Corporate","United States","Toledo","Ohio",43615,"East","OFF-BI-10002133","Office Supplies","Binders","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92
"9023",2017-08-22,2017-08-23,1,"2017","Aug","First Class","Tony Chapman","Home Office","United States","Fort Collins","Colorado",80525,"West","FUR-FU-10001979","Furniture","Furnishings","Dana Halogen Swing-Arm Architect Lamp",98.328
"9024",2016-06-29,2016-07-02,3,"2016","Jul","First Class","Sheri Gordon","Consumer","United States","New York City","New York",10024,"East","FUR-CH-10001482","Furniture","Chairs","Office Star - Mesh Screen back chair with Vinyl seat",117.882
"9025",2017-06-26,2017-07-02,6,"2017","Jul","Standard Class","Victoria Pisteka","Corporate","United States","New York City","New York",10035,"East","TEC-AC-10002018","Technology","Accessories","AmazonBasics 3-Button USB Wired Mouse",20.97
"9026",2017-06-26,2017-07-02,6,"2017","Jul","Standard Class","Victoria Pisteka","Corporate","United States","New York City","New York",10035,"East","TEC-AC-10000397","Technology","Accessories","Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96
"9027",2017-06-26,2017-07-02,6,"2017","Jul","Standard Class","Victoria Pisteka","Corporate","United States","New York City","New York",10035,"East","FUR-FU-10003976","Furniture","Furnishings","DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74
"9028",2017-09-17,2017-09-22,5,"2017","Sep","Standard Class","Patrick O'Donnell","Consumer","United States","Marlborough","Massachusetts",1752,"East","FUR-FU-10002597","Furniture","Furnishings","C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82
"9029",2017-09-17,2017-09-22,5,"2017","Sep","Standard Class","Patrick O'Donnell","Consumer","United States","Marlborough","Massachusetts",1752,"East","FUR-FU-10004864","Furniture","Furnishings","Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82
"9030",2015-07-18,2015-07-23,5,"2015","Jul","Standard Class","Jack Lebron","Consumer","United States","New Rochelle","New York",10801,"East","OFF-BI-10002103","Office Supplies","Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904
"9031",2018-09-01,2018-09-01,0,"2018","Sep","Same Day","Rick Wilson","Corporate","United States","Seattle","Washington",98103,"West","OFF-AP-10001005","Office Supplies","Appliances","Honeywell Quietcare HEPA Air Cleaner",314.6
"9032",2018-09-01,2018-09-01,0,"2018","Sep","Same Day","Rick Wilson","Corporate","United States","Seattle","Washington",98103,"West","FUR-TA-10002607","Furniture","Tables","KI Conference Tables",283.56
"9033",2018-06-22,2018-06-26,4,"2018","Jun","Standard Class","Rick Bensley","Home Office","United States","Detroit","Michigan",48227,"Central","FUR-CH-10000454","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96
"9034",2015-09-02,2015-09-07,5,"2015","Sep","Standard Class","Sanjit Chand","Consumer","United States","Fayetteville","Arkansas",72701,"South","OFF-BI-10001359","Office Supplies","Binders","GBC DocuBind TL300 Electric Binding System",1793.98
"9035",2016-10-01,2016-10-05,4,"2016","Oct","Standard Class","Eric Murdock","Consumer","United States","Quincy","Illinois",62301,"Central","OFF-BI-10003196","Office Supplies","Binders","Accohide Poly Flexible Ring Binders",2.992
"9036",2016-10-01,2016-10-05,4,"2016","Oct","Standard Class","Eric Murdock","Consumer","United States","Quincy","Illinois",62301,"Central","TEC-AC-10003657","Technology","Accessories","Lenovo 17-Key USB Numeric Keypad",108.768
"9037",2016-04-07,2016-04-10,3,"2016","Apr","First Class","Resi Pölking","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10002262","Office Supplies","Paper","Xerox 192",25.92
"9038",2016-04-07,2016-04-10,3,"2016","Apr","First Class","Resi Pölking","Consumer","United States","New York City","New York",10035,"East","OFF-ST-10002214","Office Supplies","Storage","X-Rack File for Hanging Folders",22.58
"9039",2018-11-21,2018-11-21,0,"2018","Nov","Same Day","Henia Zydlo","Consumer","United States","Houston","Texas",77095,"Central","TEC-PH-10003555","Technology","Phones","Motorola HK250 Universal Bluetooth Headset",55.176
"9040",2017-12-17,2017-12-21,4,"2017","Dec","Standard Class","Adrian Barton","Consumer","United States","Detroit","Michigan",48205,"Central","OFF-BI-10000545","Office Supplies","Binders","GBC Ibimaster 500 Manual ProClick Binding System",9892.74
"9041",2015-09-19,2015-09-24,5,"2015","Sep","Standard Class","Neil Ducich","Corporate","United States","Chandler","Arizona",85224,"West","FUR-TA-10004607","Furniture","Tables","Hon 2111 Invitation Series Straight Table",73.915
"9042",2015-09-28,2015-10-03,5,"2015","Oct","Standard Class","Xylona Preis","Consumer","United States","Hollywood","Florida",33021,"South","FUR-FU-10000277","Furniture","Furnishings","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting",337.088
"9043",2016-09-22,2016-09-26,4,"2016","Sep","Second Class","Muhammed MacIntyre","Corporate","United States","Los Angeles","California",90049,"West","OFF-AP-10004532","Office Supplies","Appliances","Kensington 6 Outlet Guardian Standard Surge Protector",61.44
"9044",2017-11-07,2017-11-13,6,"2017","Nov","Standard Class","Marina Lichtenstein","Corporate","United States","San Francisco","California",94122,"West","TEC-AC-10003911","Technology","Accessories","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",479.97
"9045",2018-12-16,2018-12-20,4,"2018","Dec","Second Class","Kalyca Meade","Corporate","United States","Sunnyvale","California",94086,"West","OFF-BI-10003196","Office Supplies","Binders","Accohide Poly Flexible Ring Binders",5.984
"9046",2018-12-16,2018-12-20,4,"2018","Dec","Second Class","Kalyca Meade","Corporate","United States","Sunnyvale","California",94086,"West","TEC-AC-10000358","Technology","Accessories","Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB",189.95
"9047",2018-12-16,2018-12-20,4,"2018","Dec","Second Class","Kalyca Meade","Corporate","United States","Sunnyvale","California",94086,"West","TEC-AC-10000057","Technology","Accessories","Microsoft Natural Ergonomic Keyboard 4000",149.95
"9048",2018-12-16,2018-12-20,4,"2018","Dec","Second Class","Kalyca Meade","Corporate","United States","Sunnyvale","California",94086,"West","OFF-AR-10001988","Office Supplies","Art","Bulldog Table or Wall-Mount Pencil Sharpener",29.95
"9049",2018-12-16,2018-12-20,4,"2018","Dec","Second Class","Kalyca Meade","Corporate","United States","Sunnyvale","California",94086,"West","OFF-LA-10003498","Office Supplies","Labels","Avery 475",44.4
